movie_id,imdb,rotten_tomatoes
1747,5.6,
1748,5.5,
1749,7,
1750,6.5,
1751,6.4,
1752,3.5,22
1753,7.5,
1754,5.8,
1755,7,
1756,5.7,
1757,6.1,
1758,6.8,
1759,7.1,
1760,8,
1761,6.9,
1762,4.2,20
1763,4.7,
1764,4.5,
1765,6.3,
1766,7.5,100
1767,6.3,40
1768,7.3,
1769,6.7,
1770,6,
1771,6.5,
1772,6.8,
1773,6.7,82
1774,6.7,
1775,6.7,
1776,5.7,12
1777,5.1,
1778,5.2,40
1779,6.7,
1780,8.2,
1781,6.3,
1782,7.2,
1783,7.2,
1784,5.7,62
1785,5.8,
1786,7.9,
1787,7.3,
1788,7,
1789,6.8,
1790,6.8,
1791,7.1,
1792,6.3,
1793,5.8,50
1794,6.8,
1795,7.5,
1796,6.4,
1797,5.4,
1798,7.7,
1799,6.2,
1800,7.1,
1801,8.3,
1802,6.6,7
1803,7.5,
1804,7,
1805,6.4,
1806,7.6,
1807,4.8,25
1808,5.5,
1809,5.3,22
1810,6.6,
1811,5.2,43
1812,6.2,
1813,6.8,
1814,5.5,
1815,5.1,18
1816,6.1,
1817,4.9,17
1818,5.5,20
1819,6.5,
1820,6.9,
1821,6.3,
1822,7.1,
1823,5.8,100
1824,7.2,100
1825,7.4,
1826,7.7,
1827,6.6,
1828,5.1,
1829,7.1,
1830,7.1,
1831,5.9,
1832,7.9,
1833,6.6,
1834,6,
1835,5.9,
1836,5.8,
1837,5.6,
1838,6.3,
1839,7.2,
1840,4.9,
1841,8.5,
1842,6.1,
1843,6.4,
1844,5.8,
1845,6.1,20
1846,5.3,19
1847,6.1,43
1848,6.5,
1849,5.5,
1850,7.3,
1851,8,
1852,5.5,9
1853,6,
1854,7.1,
1855,5.6,
1856,7.2,
1857,6.5,
1858,4.7,11
1859,6.4,
1860,5.9,
1861,6.4,
1862,5.5,
1863,7.1,
1864,6.5,
1865,7.4,
1866,3.6,17
1867,7.4,
1868,6.4,
1869,5.3,
1870,7.6,
1871,5.8,
1872,6.4,
1873,5,44
1874,6.4,
1875,6.5,
1876,6.9,
1877,6.8,
1878,7.2,
1879,7.2,
1880,7.2,
1881,5.6,
1882,6,
1883,6.6,
1884,6.3,
1885,5.7,82
1886,7.4,
1887,6.5,
1888,8.1,
1889,7.2,
1890,6.1,
1891,6.3,
1892,7.4,
1893,6.8,
1894,6.7,
1895,5.5,
1896,6.6,
1897,5.6,
1898,6.1,92
1899,7.3,
1900,7.7,
1901,5.8,
1902,6.4,
1903,6.6,
1904,6.7,
1905,6.4,
1906,5.2,
1907,7.1,
1908,7.3,
1909,6.3,
1910,5.4,29
1911,5.3,
1912,7.6,
1913,6.5,
1914,6.6,
1915,7.3,
1916,5.1,
1917,7.4,
1918,7.3,
1919,6.4,
1920,6.9,
1921,7.1,
1922,5.1,
1923,7.6,
1924,7.1,
1925,5.1,41
1926,6.7,
1927,5.6,
1928,5.6,
1929,6.7,
1930,3.8,14
1931,6.6,
1932,6.5,33
1933,5.1,23
1934,6.1,
1935,7.2,
1936,7.3,
1937,7,
1938,6.1,
1939,7.9,
1940,6.3,
1941,7.5,
1942,5.6,20
1943,7.1,
1944,6.1,
1945,7.2,
1946,5.3,
1947,7.4,
1948,5.1,
1949,6.3,
1950,5.7,
1951,6.4,
1952,6.9,
1953,7.1,
1954,7.5,
1955,6.7,
1956,5.5,
1957,6.1,
1958,6.5,
1959,7.3,
1960,5.3,
1961,4.8,27
1962,6.8,
1963,6.3,
1964,6.2,
1965,7.4,
1966,4.5,11
1967,7.6,
1968,7.5,
1969,5.5,
1970,7.6,
1971,5.6,
1972,6.1,
1973,7.7,
1974,3.8,36
1975,3.8,
1976,7.2,
1977,5.7,
1978,6.1,
1979,4.7,
1980,8.7,
1981,7.6,
1982,5.6,
1983,8.2,
1984,6.2,
1985,6.2,71
1986,5.2,
1987,6.6,
1988,6,
1989,6.8,
1990,6.2,
1991,6.6,
1992,6.2,
1993,6.6,
1994,6,
1995,6.8,
1996,5.4,
1997,5.1,
1998,7.3,90
1999,6.2,
2000,4.8,
2001,6.8,
2002,6.2,
2003,6.6,
2004,8,
2005,6.6,
2006,7.2,
2007,7.6,
2008,5.8,22
2009,5.2,
2010,7.7,
2011,6.4,
2012,4.3,36
2013,6.2,
2014,6,
2015,7.2,
2016,6.9,92
2017,6.1,
2018,5.6,
2019,5.7,
2020,6,75
2021,7.8,
2022,5.9,
2023,6.5,
2024,5.5,88
2025,5.4,
2026,5.6,
2027,5.8,
2028,6.2,
2029,7.1,
2030,6.6,
2031,4.4,50
2032,5.8,
2033,6.4,
2034,6.5,
2035,6.3,
2036,5.2,
2037,6.6,
2038,5.6,
2039,7.3,
2040,5.2,
2041,6.3,
2042,6,
2043,8.4,
2044,4.4,3
2045,6.9,
2046,5.2,
2047,5.3,
2048,6.5,
2049,5.8,
2050,5.5,
2051,6.8,
2052,6.6,
2053,5.3,29
2054,6.8,
2055,6.2,
2056,6.1,
2057,4.2,
2058,4.5,
2059,6.1,
2060,6.4,
2061,7,
2062,6.3,
2063,6.4,
2064,5.8,
2065,7.3,
2066,5.5,
2067,6.3,
2068,8,
2069,7.5,
2070,6.5,
2071,4.9,8
2072,7.4,
2073,5.8,
2074,5.8,
2075,7.1,
2076,7.4,
2077,5.2,
2078,7.6,
2079,5.7,
2080,5.6,
2081,4.6,
2082,5.7,
2083,5.4,
2084,7,
2085,7.1,
2086,4.5,
2087,7.4,
2088,6.9,
2089,5.3,
2090,6.9,
2091,5.1,40
2092,6.2,40
2093,6.6,
2094,6.5,
2095,5.7,
2096,6.3,
2097,5.2,
2098,6.2,
2099,7.1,
2100,5.7,
2101,4.4,50
2102,7.3,
2103,5.1,50
2104,6.7,
2105,5.7,
2106,6.9,
2107,8.2,
2108,4.6,
2109,4.9,
2110,5.9,
2111,7.1,
2112,5.8,
2113,4.6,29
2114,7.1,
2115,6.1,
2116,6.3,
2117,5.1,
2118,4.4,
2119,6.2,
2120,5.4,
2121,4.2,20
2122,6.5,
2123,5.8,
2124,6.2,
2125,6.2,
2126,8.1,
2127,6.4,
2128,6.7,
2129,6.2,
2130,7.8,
2131,8.1,
2132,5.1,
2133,7,
2134,5,
2135,5.4,15
2136,7.8,
2137,6,
2138,,
2139,4.4,43
2140,6.6,
2141,6.3,
2142,6,50
2143,5.3,
2144,4.1,13
2145,6.3,
2146,5.6,
2147,7,
2148,6.6,
2149,6.5,
2150,6,
2151,6.8,
2152,7.2,
2153,6.4,
2154,5.6,
2155,4.8,
2156,5.7,67
2157,7.4,
2158,6.1,
2159,6.1,
2160,5.1,
2161,6.7,
2162,5.3,15
2163,6.7,
2164,5.4,43
2165,6.3,
2166,7.6,
2167,5.4,
2168,6.2,
2169,5.8,
2170,5.7,
2171,6.9,
2172,4.2,
2173,7.4,
2174,7.1,
2175,5.6,
2176,6,
2177,6.3,
2178,5.7,
2179,6.3,
2180,4.1,33
2181,4.3,
2182,5.4,10
2183,6.6,
2184,7,
2185,5.4,
2186,5.1,
2187,6.6,
2188,5.8,
2189,7.2,
2190,6.7,
2191,8.2,
2192,4.8,67
2193,5.5,
2194,4.2,6
2195,6.5,
2196,8.6,
2197,4.8,
2198,7.9,
2199,4.6,
2200,7.6,
2201,4.6,43
2202,5.5,
2203,8,
2204,6.9,
2205,6.6,
2206,6.6,
2207,7.8,
2208,5.3,
2209,5.2,
2210,7.3,
2211,4.7,
2212,6.7,
2213,5.1,
2214,4.8,10
2215,6.2,29
2216,6.1,
2217,6.2,
2218,6.1,
2219,6.8,
2220,5.3,26
2221,6.1,
2222,5.9,
2223,4.5,22
2224,5.2,
2225,6,
2226,7.4,
2227,8.5,
2228,6.1,
2229,7.1,
2230,6.5,
2231,6.3,
2232,6.1,
2233,4,19
2234,4.5,
2235,4.7,
2236,5.9,
2237,6.9,
2238,6.1,
2239,6.7,
2240,4.7,24
2241,5.3,40
2242,6.1,
2243,4.2,
2244,6.5,
2245,5,13
2246,4.6,
2247,7.1,
2248,6,
2249,8.4,
2250,6.8,
2251,6.1,
2252,6.3,
2253,6.7,
2254,5.9,
2255,5.9,
2256,5.6,75
2257,5.1,23
2258,5.6,
2259,5.6,
2260,6.9,
2261,4,
2262,6.1,
2263,6.2,
2264,5.2,
2265,6.4,
2266,7.4,
2267,5.7,
2268,6.5,
2269,7.2,
2270,6.5,
2271,6.9,
2272,5.6,
2273,6.3,
2274,5,
2275,5.6,
2276,6.4,
2277,4.3,
2278,6.2,
2279,6.8,
2280,6.9,
2281,6.6,
2282,4.8,
2283,6.5,
2284,7.3,
2285,6.6,
2286,6.7,
2287,6.8,
2288,5.3,
2289,6.2,
2290,6.7,
2291,6.4,
2292,6.9,
2293,5.6,
2294,6.9,
2295,5.8,
2296,6.6,
2297,4.3,
2298,8.2,
2299,5,
2300,7.1,
2301,7.1,
2302,6.5,
2303,6.4,
2304,5.9,
2305,6.8,
2306,6.5,
2307,6.5,
2308,4.6,
2309,5,
2310,7,
2311,6.5,
2312,7.1,
2313,7.7,
2314,7.4,
2315,5.8,
2316,4.6,
2317,4.3,17
2318,6.9,
2319,5.3,
2320,5.8,
2321,5.7,
2322,6.7,
2323,6.7,
2324,4.6,44
2325,5.6,
2326,6.6,
2327,5.3,
2328,7.3,
2329,7.9,
2330,6.1,
2331,4.4,
2332,6.6,
2333,5,
2334,5.5,
2335,6.4,
2336,6,
2337,6.2,
2338,5.6,
2339,7.6,
2340,5.9,
2341,8.1,
2342,3.8,38
2343,5.2,40
2344,5.6,
2345,6.4,
2346,5.3,
2347,4.8,16
2348,5.3,
2349,5.3,
2350,6.9,
2351,3.8,
2352,4.9,
2353,7.4,
2354,6.5,
2355,8.1,
2356,,
2357,5.7,
2358,4.8,
2359,5,
2360,5.1,
2361,6.4,
2362,5.3,
2363,7.8,
2364,6.3,
2365,6.6,
2366,6.5,
2367,7,
2368,5.5,
2369,5.4,
2370,4.2,6
2371,5.5,
2372,3.5,18
2373,7.1,
2374,5.5,
2375,5.6,56
2376,4.3,
2377,7.3,
2378,5,
2379,7.7,
2380,7.3,
2381,5.5,
2382,6.7,
2383,5.6,
2384,6.5,
2385,5.9,
2386,3.4,5
2387,3.8,
2388,7.9,
2389,6.5,
2390,6.1,
2391,6.6,
2392,4.6,
2393,5.4,
2394,7.1,
2395,5.8,
2396,6.9,
2397,5.9,
2398,3.7,
2399,7.3,
2400,5.7,
2401,6.7,
2402,5.2,
2403,6.1,
2404,4.6,11
2405,6.7,
2406,5.6,
2407,6.8,
2408,5.9,
2409,8.4,
2410,6.4,
2411,5.5,
2412,4.9,
2413,6.6,
2414,6.9,
2415,7.9,
2416,5.5,
2417,7.1,
2418,5.6,
2419,5.7,
2420,6.1,
2421,6.5,
2422,6.3,
2423,5.4,
2424,7.1,
2425,4,
2426,6.2,
2427,6.5,
2428,7.9,
2429,7,
2430,2.6,
2431,4.4,
2432,5.6,
2433,6,
2434,5.8,
2435,5.2,
2436,6.1,
2437,6.3,
2438,5.5,
2439,5.9,50
2440,5.4,
2441,6.1,
2442,5,
2443,6.5,
2444,5.5,
2445,6.2,
2446,4.4,
2447,6.4,
2448,5.5,
2449,6.3,
2450,6.1,
2451,5.2,
2452,4.4,6
2453,5.2,
2454,5.5,
2455,7.3,
2456,5.9,
2457,5.4,
2458,6.3,
2459,5,
2460,5.4,
2461,6.1,
2462,7.3,
2463,5,14
2464,6.8,
2465,7.4,
2466,6.8,
2467,6.2,
2468,7.3,
2469,6,
2470,7.1,
2471,5.6,
2472,5.8,
2473,5.5,33
2474,3.1,43
2475,5.6,
2476,5.1,
2477,3.6,27
2478,6.7,
2479,4.4,14
2480,,
2481,6.9,
2482,5.3,
2483,5.5,
2484,3.2,23
2485,5.9,
2486,7.1,
2487,5.4,
2488,5.6,
2489,7.1,
2490,5,
2491,5.4,
2492,6.4,
2493,4.7,
2494,5.3,
2495,6.2,
2496,8.1,
2497,4.7,
2498,7.3,
2499,5.2,
2500,7.6,
2501,5.9,
2502,6.4,
2503,5.5,
2504,6.4,
2505,6.1,
2506,6.7,
2507,6.1,
2508,6,
2509,7.9,
2510,8.3,
2511,5.6,
2512,7,
2513,6.5,
2514,7.4,
2515,6.3,
2516,5.4,11
2517,4.6,
2518,2.9,
2519,5.2,
2520,6.1,
2521,6.2,
2522,4.9,
2523,6.5,
2524,6.5,
2525,6.1,83
2526,7.1,
2527,4.4,
2528,6.3,
2529,5.8,
2530,7.2,
2531,5,
2532,7,
2533,5.9,
2534,5.8,
2535,6.4,
2536,6.3,
2537,6.8,
2538,7.3,
2539,6.9,
2540,6.3,
2541,6.5,
2542,6.6,
2543,6.3,
2544,5.8,
2545,6.1,
2546,5.9,
2547,4.2,
2548,5.7,
2549,5.3,
2550,5.2,
2551,5.1,
2552,4.4,
2553,,
2554,7.4,
2555,4.4,
2556,3.7,
2557,6.5,
2558,7,
2559,6.5,
2560,7.2,
2561,6.4,
2562,4.1,
2563,5.9,
2564,4.1,
2565,5.4,
2566,6.5,
2567,5.3,
2568,6.5,
2569,5,
2570,6.4,
2571,5,
2572,6.3,
2573,5.6,
2574,6.1,
2575,7.8,
2576,5,
2577,6.2,
2578,7.2,
2579,6.4,63
2580,8.1,
2581,7.1,
2582,5.4,
2583,8.1,
2584,5.9,
2585,7.5,
2586,5.3,
2587,6.8,
2588,7,
2589,7.1,
2590,2.5,
2591,4.8,18
2592,6.9,
2593,5.3,
2594,5.5,
2595,7,
2596,5.2,20
2597,7,
2598,6.2,
2599,6.6,
2600,4.3,
2601,6.2,
2602,5.5,
2603,5.4,17
2604,4.5,
2605,6.9,
2606,5.2,
2607,4.2,
2608,4.5,
2609,6.1,
2610,4.1,
2611,6.1,
2612,2.6,
2613,6.2,
2614,7.1,
2615,6.7,
2616,5.1,
2617,5.3,
2618,6.8,
2619,6.2,
2620,7.8,
2621,5.5,
2622,5.9,
2623,7,
2624,5.8,
2625,4.5,
2626,3.4,13
2627,6.3,
2628,6.3,
2629,5.1,
2630,5.4,
2631,5.5,
2632,6.9,
2633,6.5,
2634,6.1,
2635,7,
2636,4.7,
2637,6.7,
2638,4.7,
2639,4.6,
2640,6.5,
2641,7.4,
2642,6.8,
2643,4.8,
2644,5.8,
2645,6.2,
2646,6.3,
2647,6.8,
2648,6.5,
2649,6.3,
2650,8,
2651,7.2,
2652,5.9,
2653,5.2,
2654,4.8,
2655,6.2,
2656,7.7,
2657,6.1,
2658,5.3,
2659,4.9,
2660,6.1,
2661,4.6,16
2662,6.3,
2663,3.5,
2664,5.1,
2665,6.3,
2666,6.4,
2667,6.4,
2668,5.7,
2669,7.4,
2670,5.3,
2671,5.7,
2672,6.2,
2673,5.5,
2674,6.4,
2675,5.3,
2676,7.4,
2677,6.8,
2678,4.8,
2679,7.3,
2680,6.6,
2681,6.1,
2682,4.3,
2683,6.4,
2684,6.4,29
2685,4.3,38
2686,6.5,
2687,5.3,
2688,4.9,
2689,7.5,
2690,6.4,
2691,4.9,
2692,5.9,
2693,5.2,
2694,4.7,
2695,6.5,
2696,6.1,
2697,5.5,
2698,6.7,
2699,6.5,
2700,4.7,
2701,6.4,
2702,6,
2703,5.7,
2704,7,
2705,8.6,
2706,5.3,
2707,6.4,
2708,6.8,
2709,6.3,
2710,6.2,
2711,5.8,
2712,5.9,
2713,4.4,
2714,6.2,
2715,2.8,50
2716,6.9,
2717,5.1,
2718,4.8,
2719,6.2,
2720,4.4,
2721,,
2722,6.8,
2723,6.5,
2724,5.9,
2725,4.4,
2726,5.8,
2727,5.3,
2728,6.7,
2729,5.5,
2730,6,
2731,6.6,
2732,7.5,
2733,7.2,
2734,5.6,
2735,6.1,
2736,4.1,
2737,5.9,
2738,5.4,
2739,6.7,
2740,5.6,
2741,5.9,
2742,5.5,
2743,7,
2744,4.6,28
2745,6.5,
2746,7.2,
2747,4.7,
2748,4.9,
2749,6.5,
2750,6.7,
2751,4.6,
2752,6.6,
2753,7.3,
2754,6.7,
2755,6.1,
2756,6.6,
2757,5,
2758,5.3,
2759,6.1,
2760,4.9,
2761,6.2,
2762,2.6,
2763,6.2,
2764,7.4,
2765,5.8,
2766,6.4,
2767,6.1,
2768,6.2,
2769,5.3,
2770,5.6,
2771,7.2,
2772,6.2,
2773,4.8,
2774,5.5,
2775,5,
2776,5.8,
2777,5.5,
2778,6.2,
2779,5.4,
2780,6.4,
2781,5.8,
2782,6.5,
2783,4.8,
2784,6.7,
2785,5.2,
2786,6.3,
2787,6.4,
2788,7,
2789,3.7,
2790,6.5,
2791,6.1,
2792,5.1,
2793,5.9,
2794,6.1,75
2795,6.1,
2796,6.3,
2797,,
2798,6.1,
2799,7,
2800,6.5,
2801,5.2,
2802,6.7,
2803,5.7,
2804,5.6,
2805,6.9,
2806,6.7,
2807,6.6,
2808,4.4,
2809,6.5,
2810,4.7,
2811,5.8,
2812,4.3,
2813,5.1,
2814,4.7,
2815,4.2,
2816,6.5,
2817,5.5,
2818,6.2,
2819,7.2,
2820,5.4,
2821,7.1,
2822,,
2823,4.8,
2824,5.4,
2825,6,
2826,4.6,
2827,6.5,
2828,3.3,
2829,5,
2830,6.9,
2831,6.2,
2832,4.5,20
2833,6.1,
2834,5.5,
2835,7.6,
2836,3.6,
2837,4.9,
2838,4,
2839,5.1,
2840,4.4,
2841,4.7,
2842,5.5,
2843,5.3,
2844,5.1,
2845,3.5,
2846,5.8,
2847,7.2,
2848,5.9,
2849,6,
2850,4.7,
2851,2.8,
2852,4.2,
2853,7.3,
2854,5.9,
2855,7.3,
2856,4,
2857,6.1,
2858,6.3,
2859,3.2,
2860,6.1,
2861,6.5,
2862,6,
2863,3.8,
2864,4.5,
2865,6.5,
2866,6.7,
2867,6.5,
2868,3.7,
2869,6.7,
2870,5.6,
2871,6,
2872,5,50
2873,5.2,
2874,5.1,
2875,4,
2876,5.2,
2877,5.8,
2878,6.9,
2879,5.3,
2880,5.2,
2881,5.8,
2882,7.4,
2883,7.1,
2884,2.8,
2885,6.5,
2886,4.7,
2887,7.3,
2888,6.1,
2889,7.1,
2890,6.1,
2891,4.8,
2892,4.9,
2893,6.1,
2894,5.6,
2895,4.8,60
2896,3.8,
2897,7,
2898,8.1,
2899,4.7,
2900,5.6,
2901,7.3,
2902,5.1,
2903,6.9,
2904,4.5,
2905,5.4,
2906,4.1,
2907,7,
2908,6.1,
2909,8.4,
2910,6.8,
2911,5.3,
2912,5.9,
2913,5,
2914,4.2,13
2915,5.1,
2916,,
2917,4.4,
2918,2.8,
2919,6.2,
2920,6.6,
2921,6,
2922,6.5,
2923,5.2,
2924,,
2925,5.4,
2926,6.5,
2927,,
2928,6.1,
2929,4.5,
2930,5.2,
2931,4,
2932,3.2,
2933,4.2,
2934,7.5,
2935,5.7,
2936,5.2,
2937,4.6,
2938,5.4,
2939,6.3,
2940,3.6,
2941,4.6,
2942,7.2,
2943,4.7,
2944,7,
2945,5.6,
2946,5.3,
2947,6.5,
2948,3.3,
2949,5.2,
2950,5.2,
2951,6.3,
2952,4.6,
2953,7.1,
2954,4.2,
2955,5.4,
2956,5.7,
2957,4.1,
2958,7.5,40
2959,5.7,
2960,6,
2961,5.9,
2962,7.2,
2963,6.8,
2964,5.2,
2965,4.6,
2966,4.9,
2967,6.9,
2968,5.4,
2969,7.7,
2970,4.4,
2971,5.5,
2972,5.8,
2973,4.7,
2974,7.3,
2975,5.9,
2976,6,
2977,1.6,
2978,5.5,
2979,6.3,
2980,,
2981,5.8,
2982,3.8,
2983,5.2,
2984,,
2985,6,
2986,5.9,
2987,5.1,
2988,7.7,
2989,4.4,
2990,6.5,
2991,6,
2992,6.8,
2993,6.3,
2994,5.3,
2995,4.4,
2996,7.2,
2997,4.1,
2998,6.1,
2999,6.4,
3000,5.6,
3001,4.4,
3002,4.8,
3003,3.5,
3004,5.2,
3005,5.8,
3006,6.9,
3007,5.2,
3008,5.8,
3009,6.7,
3010,5.6,
3011,6.1,
3012,5.8,
3013,6.2,
3014,6.7,
3015,4.7,
3016,6.1,
3017,6.8,
3018,4.8,
3019,7,
3020,5.1,
3021,6.9,
3022,5,
3023,6.6,
3024,5.6,
3025,5.4,
3026,6.8,
3027,5.9,
3028,4,
3029,5.6,
3030,7.9,
3031,5.5,
3032,6.1,
3033,5.3,
3034,5.3,
3035,3.2,
3036,4.8,
3037,2.1,
3038,6,
3039,6.3,
3040,3.8,
3041,5.5,
3042,5.5,
3043,6.3,
3044,6.7,
3045,6.1,
3046,5.1,
3047,6.3,
3048,5.4,
3049,6.8,
3050,4.7,
3051,4.6,
3052,4.3,
3053,5.7,
3054,5.1,
3055,6.9,
3056,4.8,
3057,5.9,
3058,5.9,29
3059,5.3,
3060,6.6,
3061,5.5,
3062,6.5,
3063,5.6,
3064,4.3,
3065,4.9,
3066,5.3,
3067,5.5,
3068,2.6,
3069,4.8,
3070,4.6,
3071,4.2,
3072,5.4,
3073,6,
3074,5.7,
3075,3.1,
3076,3.6,
3077,7.1,
3078,7.5,
3079,6,
3080,6.5,
3081,5.2,
3082,4.5,
3083,5.9,
3084,6.5,
3085,5.3,
3086,4.2,
3087,7.1,
3088,5.8,
3089,5.3,
3090,6.8,
3091,,
3092,5.6,
3093,6.2,
3094,,
3095,5.8,
3096,4.6,
3097,6,
3098,4.8,
3099,3.7,
3100,4.9,
3101,,
3102,3.8,
3103,5.4,
3104,5.6,
3105,5.8,
3106,4.4,
3107,4.8,
3108,4.9,
3109,6,
3110,5,
3111,8,
3112,4.4,
3113,6.9,
3114,4.5,
3115,5.5,
3116,6.2,
3117,3.3,
3118,5.6,
3119,5.1,
3120,7.5,
3121,6.1,
3122,5.3,
3123,4.8,
3124,5.8,
3125,5.6,
3126,5.8,
3127,,
3128,7.4,
3129,4.1,
3130,4.5,
3131,5.6,
3132,7.6,
3133,7.1,
3134,5.8,
3135,5.9,
3136,3.7,
3137,3.8,
3138,6.3,
3139,5.9,
3140,2.5,22
3141,6.5,
3142,6.5,
3143,4.4,
3144,5.6,
3145,6.4,
3146,6.5,
3147,5.8,
3148,4.2,
3149,5.3,
3150,7.3,
3151,5.9,
3152,3.8,
3153,2.2,
3154,7.5,
3155,5.5,
3156,6.4,
3157,6.6,
3158,4.9,
3159,4,
3160,6.5,
3161,6.4,
3162,7.3,
3163,5.3,
3164,3.4,
3165,4.1,
3166,7.2,
3167,7.1,
3168,5.8,
3169,6.6,
3170,3.1,
3171,6.6,
3172,4.3,
3173,5.1,
3174,5.9,
3175,6.5,
3176,6.6,
3177,5.2,
3178,6.5,
3179,5.1,
3180,5.5,
3181,6,
3182,5.9,
3183,4.9,
3184,6.5,
3185,,
3186,7.2,
3187,4.1,
3188,5.4,
3189,4.6,
3190,4.7,
3191,5.8,
3192,3,
3193,4.8,
3194,6.1,
3195,6,
3196,6.7,
3197,7.4,
3198,6.2,
3199,4.7,
3200,7.6,
3201,5.5,
3202,4.1,
3203,4.1,
3204,6.9,
3205,6.6,
3206,2.5,11
3207,6.3,
3208,5.3,
3209,4.3,
3210,4.6,
3211,4.5,
3212,6,
3213,6.5,
3214,6.5,
3215,4.5,
3216,6.5,
3217,5.5,
3218,6.6,
3219,6.5,
3220,3.2,
3221,4.5,
3222,4.4,
3223,6.3,
3224,6.3,
3225,5.1,
3226,6.5,
3227,5.4,
3228,5.8,
3229,7,
3230,2.5,
3231,3.3,60
3232,4.4,
3233,,
3234,5,
3235,4.9,
3236,5.8,
3237,3.8,
3238,4.2,
3239,5.3,
3240,3.1,
3241,6,
3242,4.9,
3243,5.5,
3244,4.5,
3245,3.8,
3246,4.9,
3247,4.2,
3248,4.4,
3249,5.1,
3250,5.8,
3251,6,
3252,5.5,
3253,7,
3254,5.6,
3255,4,
3256,6.1,
3257,6.4,
3258,7.8,
3259,5.2,
3260,6.2,
3261,2.9,
3262,5.9,
3263,4,
3264,4.3,
3265,5.8,
3266,4.9,
3267,7.2,
3268,5.7,
3269,6.8,
3270,5.2,
3271,6.3,
3272,4.8,
3273,5,
3274,4.7,
3275,5.5,
3276,5.3,
3277,4.1,
3278,5.1,
3279,5.3,
3280,4.9,
3281,4.9,
3282,7.8,
3283,6.2,
3284,4.8,
3285,4.9,
3286,3.8,
3287,6.5,
3288,3,
3289,4.6,
3290,6.7,
3291,6.8,
3292,5.4,
3293,4.4,
3294,4.9,
3295,4.3,
3296,4.2,
3297,4.4,
3298,3.7,
3299,3.3,
3300,2.7,
3301,3.6,
3302,5.3,
3303,5.3,
3304,3.9,
3305,3.2,
3306,3.5,
3307,6.1,
3308,2.6,
3309,6.4,
3310,6.7,
3311,5.3,
3312,5.9,
3313,2.3,
3314,5.8,
3315,4.2,
3316,6.6,
3317,4.7,
3318,4,
3319,5.1,
3320,4.8,
3321,6.6,
3322,3.8,
3323,6.4,
3324,3.5,
3325,3.7,
3326,3.2,
3327,6.4,
3328,6.1,
3329,4.5,
3330,,
3331,5.3,
3332,4.9,
3333,6.2,40
3334,5.8,
3335,4.1,
3336,4.8,
3337,6.5,
3338,6.1,
3339,3.2,
3340,4.2,
3341,4.7,
3342,4.3,
3343,6.9,
3344,5.6,
3345,6.1,
3346,3.8,
3347,5.2,
3348,,
3349,,
3350,5,
3351,5.6,
3352,2.4,
3353,4.1,
3354,5.3,
3355,5.2,
3356,7.7,
3357,6.2,
3358,5.4,
3359,5.5,
3360,4.5,
3361,4.2,
3362,3.5,
3363,6.3,
3364,6.3,
3365,3.7,
3366,5.8,20
3367,4.8,
3368,3.7,
3369,4.4,
3370,4.8,
3371,5.2,
3372,7,
3373,4.7,
3374,5.7,
3375,3.7,
3376,4.9,
3377,3.4,
3378,6.3,
3379,3.4,
3380,3.5,
3381,6,
3382,6.1,
3383,3.9,
3384,3,
3385,5.4,
3386,6.6,
3387,5.7,
3388,4.2,
3389,4.9,
3390,5.1,
3391,2.2,
3392,6,
3393,2.1,
3394,3.7,
3395,5.2,
3396,2.4,
3397,4.1,
3398,4.2,
3399,5.8,
3400,5.1,
3401,4.9,
3402,4.5,
3403,6.3,
3404,4.2,
3405,4.3,
3406,5.2,
3407,5.3,
3408,4.7,
3409,4.7,
3410,7.1,
3411,6.2,
3412,7.3,
3413,5.4,
3414,4.6,
3415,3.7,
3416,2.9,
3417,4.3,
3418,3.5,
3419,6,
3420,5.1,
3421,4,
3422,4.2,
3423,3.9,
3424,4.5,
3425,5.3,
3426,6.2,
3427,,
3428,5.7,
3429,5.3,
3430,4.1,
3431,5.2,40
3432,6.8,
3433,4.5,
3434,6.3,
3435,4.2,
3436,2.7,
3437,5.1,
3438,4.4,
3439,5.9,
3440,2.8,
3441,4.4,17
3442,5.8,
3443,4.1,
3444,4.2,
3445,3.6,
3446,3.8,
3447,2.9,
3448,6.1,
3449,5.7,
3450,2.9,
3451,3.5,
3452,4,
3453,6.1,
3454,1.7,
3455,3.2,
3456,3.4,
3457,4.4,
3458,1.4,
3459,2.1,
3460,3.1,
3461,3.7,
3462,5.8,
3463,4.2,
3464,,
3465,,
3466,,
3467,,
3468,,
3469,4.3,
3470,,
3471,,
3472,,
3473,,
3474,,
3475,,
3476,,
3477,,
3478,,
3479,,
3480,,
3481,,
3482,,
3483,,
3484,,
3485,,
3486,,
3487,,
3488,,
3489,,
3490,,
3491,,
3492,,
3493,,
3494,,
3495,,
3496,,
3497,,
3498,,
3499,,
3500,,
3501,,
3502,,
3503,,
3504,,
3505,,
3506,,
3507,,
3508,,
3509,,
3510,,
3511,,
3512,,
3513,,
3514,,
3515,,
3516,,
3517,,
3518,,
3519,,
3520,,
3521,,
3522,,
3523,,
3524,,
3525,,
3526,,
3527,,
3528,,
3529,,
3530,,
3531,,
3532,,
3533,,
3534,,
3535,,
3536,,
3537,,
3538,,
3539,,
3540,,
3541,,
3542,,
3543,,
3544,,
3545,,
3546,,
3547,,
3548,,
3549,,
3550,,
3551,,
